Product Name,Product Link,Description,Product Code,Category,Category Link
240mm Hockey Nose PVC Window Sill,https://mbdecor.co.uk/product/240mm-hockey-nose-pvc-window-sill/,"Depth: 240mm | Length: 5000mm | Colour: Gloss WhiteWindow sills are often exposed to heavy wear and tear, as well as direct sunlight making them unsightly or dull. The Hockey Nose PVC Window Sill Board is an attractive, low-maintenance solution that creates a high-quality aesthetic whilst still being durable.These boards are also lightweight and easy to handle meaning installation is fast and straightforward.The waterproof properties due to the PVC construction allows this window sill board to be used in any room in your home, including your bathrooms and wet rooms.",Q145303,PVC Window Sill,https://mbdecor.co.uk/category/finishing-touches/pvc-window-sill/
260mm Hockey Nose PVC Window Sill,https://mbdecor.co.uk/product/260mm-hockey-nose-pvc-window-sill/,"Depth: 260mm | Length: 5000mm | Colour: Gloss WhiteWindow sills are often exposed to heavy wear and tear, as well as direct sunlight making them unsightly or dull. The Hockey Nose PVC Window Sill Board is an attractive, low-maintenance solution that creates a high-quality aesthetic whilst still being durable.These boards are also lightweight and easy to handle meaning installation is fast and straightforward.The waterproof properties due to the PVC construction allows this window sill board to be used in any room in your home, including your bathrooms and wet rooms.",Q145403,PVC Window Sill,https://mbdecor.co.uk/category/finishing-touches/pvc-window-sill/
12.5mm Quadrant | White | Plastic,https://mbdecor.co.uk/product/12-5mm-quadrant-white-plastic/,"Length: 5m | Diameter: 12.5mm | Colour: White | Construction: PlasticThis Quadrant is a versatile trim that can be used in numerous situations such as:The quadrant allows any rough edges or messy cuts on your board to be hidden and gives a high-quality, professional finish.The White Quadrant is 100% waterproof allowing use in any room in your home, including bathrooms and showers.",Q117703,Suited Wall Trims,https://mbdecor.co.uk/category/finishing-touches/suited-wall-trim/
17.5mm Quadrant | White | Plastic,https://mbdecor.co.uk/product/17-5mm-quadrant-white-plastic/,"Length: 5m | Diameter: 17.5mm | Colour: White | Construction: PlasticThis Quadrant is a versatile trim that can be used in numerous situations such as:The quadrant allows any rough edges or messy cuts on your board to be hidden and gives a high-quality, professional finish.The White Quadrant is 100% waterproof allowing use in any room in your home, including bathrooms and showers.",Q117803,Suited Wall Trims,https://mbdecor.co.uk/category/finishing-touches/suited-wall-trim/
Reclaimed Wood,https://mbdecor.co.uk/product/reclaimed-wood/,"VOX Vilo Wood PVC wall panels are a stylish, hygienic alternative to ceramic tiles and feature a flush fitting type finish.All panels in the Vilo Wood range are simple to fit, easy to clean and are 100% waterproof, allowing you to use them in any room you wish.The Reclaimed Wood PVC wall panels are perfect for creating a stylish and harmonious feel in any room.Individual Reclaimed Wood panels are 2650mm long, 250mm wide, 8mm thick and a full pack contains 4 boards.",VW30209323D,Vilo Wood,https://mbdecor.co.uk/category/vilo-wood/
Light Wood,https://mbdecor.co.uk/product/light-wood/,"VOX Vilo Wood PVC wall panels are a stylish, hygienic alternative to ceramic tiles and feature a flush fitting type finish.All panels in the Vilo Wood range are simple to fit, easy to clean and are 100% waterproof, allowing you to use them in any room you wish.The Light Wood PVC wall panels are perfect for creating a real sleek and modern feel to your home.Individual Light Wood panels are 2650mm long, 250mm wide, 8mm thick and a full pack contains 4 boards.",VW3021017,Vilo Wood,https://mbdecor.co.uk/category/vilo-wood/
Grey Wood,https://mbdecor.co.uk/product/grey-wood/,"VOX Vilo Wood PVC wall panels are a stylish, hygienic alternative to ceramic tiles and feature a flush fitting type finish.All panels in the Vilo Wood range are simple to fit, easy to clean and are 100% waterproof, allowing you to use them in any room you wish.The Grey Wood PVC wall panels are perfect for bringing any wall up-to-date and giving a real sleek feel to your home.Individual Grey Wood panels are 2650mm long, 250mm wide, 8mm thick and a full pack contains 4 boards.",VW3020980,Vilo Wood,https://mbdecor.co.uk/category/vilo-wood/
Antique Wood,https://mbdecor.co.uk/product/antique-wood/,"VOX Vilo Wood PVC wall panels are a stylish, hygienic alternative to ceramic tiles and feature a flush fitting type finish.All panels in the Vilo Wood range are simple to fit, easy to clean and are 100% waterproof, allowing you to use them in any room you wish.The Antique Wood PVC wall panels are perfect for creating a stylish and harmonious feel in your room.Individual Antique Wood panels are 2650mm long, 250mm wide, 8mm thick and a full pack contains 4 boards.",VW30209313D,Vilo Wood,https://mbdecor.co.uk/category/vilo-wood/
Fun Wood,https://mbdecor.co.uk/product/fun-wood/,"VOX Vilo Wood PVC wall panels are a stylish, hygienic alternative to ceramic tiles and feature a flush fitting type finish.All panels in the Vilo Wood range are simple to fit, easy to clean and are 100% waterproof, allowing you to use them in any room you wish.The Fun Wood PVC wall panels are perfect for those wanting to add some personality and individuality to a room.Individual Fun Wood panels are 2650mm long, 250mm wide, 8mm thick and a full pack contains 4 boards.",VW3020965,Vilo Wood,https://mbdecor.co.uk/category/vilo-wood/
Nutmeg Wood,https://mbdecor.co.uk/product/nutmeg-wood/,"VOX Vilo Wood PVC wall panels are a stylish, hygienic alternative to ceramic tiles and feature a flush fitting type finish.All panels in the Vilo Wood range are simple to fit, easy to clean and are 100% waterproof, allowing you to use them in any room you wish.The Nutmeg Wood PVC wall panels are perfect for creating a very current, sleek feel in your home.Individual Nutmeg Wood panels are 2650mm long, 250mm wide, 8mm thick and a full pack contains 4 boards.",VW3020985,Vilo Wood,https://mbdecor.co.uk/category/vilo-wood/
Stone Moon,https://mbdecor.co.uk/product/stone-moon/,"VOX Kerradeco premium PVC wall panels are a stylish and hygienic alternative to traditional ceramic tiles and both the colours and textures on each board are inspired by natural materials.These panels feature a flush fitting type finish and offer some fantastic benefits such as quick & easy installation, very low maintenance and each panel is 100% waterproof.PVC cladding from the Kerradeco range has a higher impact resistance than normal, making them an excellent choice for commercial premises.Individual Kerradeco boards are 1350mm long, 295mm wide, 9mm thick and a full pack contains 8 panels.",QVOXK08,Kerradeco,https://mbdecor.co.uk/category/kerradeco/
Stone Grey,https://mbdecor.co.uk/product/stone-grey/,"VOX Kerradeco premium PVC wall panels are a stylish and hygienic alternative to traditional ceramic tiles and both the colours and textures on each board are inspired by natural materials.These panels feature a flush fitting type finish and offer some fantastic benefits such as quick & easy installation, very low maintenance and each panel is 100% waterproof.PVC cladding from the Kerradeco range has a higher impact resistance than normal, making them an excellent choice for commercial premises.Individual Kerradeco boards are 1350mm long, 295mm wide, 9mm thick and a full pack contains 8 panels.",QVOXK29,Kerradeco,https://mbdecor.co.uk/category/kerradeco/
Stone Misty,https://mbdecor.co.uk/product/stone-misty/,"VOX Kerradeco premium PVC wall panels are a stylish and hygienic alternative to traditional ceramic tiles and both the colours and textures on each board are inspired by natural materials.These panels feature a flush fitting type finish and offer some fantastic benefits such as quick & easy installation, very low maintenance and each panel is 100% waterproof.PVC cladding from the Kerradeco range has a higher impact resistance than normal, making them an excellent choice for commercial premises.Individual Kerradeco boards are 1350mm long, 295mm wide, 9mm thick and a full pack contains 8 panels.",QVOXK14,Kerradeco,https://mbdecor.co.uk/category/kerradeco/
Stone Ivory,https://mbdecor.co.uk/product/stone-ivory/,"VOX Kerradeco premium PVC wall panels are a stylish and hygienic alternative to traditional ceramic tiles and both the colours and textures on each board are inspired by natural materials.These panels feature a flush fitting type finish and offer some fantastic benefits such as quick & easy installation, very low maintenance and each panel is 100% waterproof.PVC cladding from the Kerradeco range has a higher impact resistance than normal, making them an excellent choice for commercial premises.Individual Kerradeco boards are 1350mm long, 295mm wide, 9mm thick and a full pack contains 8 panels.",QVOXK22,Kerradeco,https://mbdecor.co.uk/category/kerradeco/
Colour Wood,https://mbdecor.co.uk/product/colour-wood/,"VOX Vilo Wood PVC wall panels are a stylish, hygienic alternative to ceramic tiles and feature a flush fitting type finish.All panels in the Vilo Wood range are simple to fit, easy to clean and are 100% waterproof, allowing you to use them in any room you wish.The Colour Wood PVC wall panels are perfect for adding some personality to your walls.Individual Colour Wood panels are 2650mm long, 250mm wide, 8mm thick and a full pack contains 4 boards.",VW3020964,Vilo Wood,https://mbdecor.co.uk/category/vilo-wood/
Stone Anthracite,https://mbdecor.co.uk/product/stone-anthracite/,"VOX Kerradeco premium PVC wall panels are a stylish and hygienic alternative to traditional ceramic tiles and both the colours and textures on each board are inspired by natural materials.These panels feature a flush fitting type finish and offer some fantastic benefits such as quick & easy installation, very low maintenance and each panel is 100% waterproof.PVC cladding from the Kerradeco range has a higher impact resistance than normal, making them an excellent choice for commercial premises.Individual Kerradeco boards are 1350mm long, 295mm wide, 9mm thick and a full pack contains 8 panels.",QVOXK15,Kerradeco,https://mbdecor.co.uk/category/kerradeco/
Desert Stone,https://mbdecor.co.uk/product/desert-stone/,"VOX Kerradeco premium PVC wall panels are a stylish and hygienic alternative to traditional ceramic tiles and both the colours and textures on each board are inspired by natural materials.These panels feature a flush fitting type finish and offer some fantastic benefits such as quick & easy installation, very low maintenance and each panel is 100% waterproof.PVC cladding from the Kerradeco range has a higher impact resistance than normal, making them an excellent choice for commercial premises.Individual Kerradeco boards are 1350mm long, 295mm wide, 9mm thick and a full pack contains 8 panels.",QVOXK19,Kerradeco,https://mbdecor.co.uk/category/kerradeco/
Loft Rusty,https://mbdecor.co.uk/product/loft-rusty/,"VOX Kerradeco premium PVC wall panels are a stylish and hygienic alternative to traditional ceramic tiles and both the colours and textures on each board are inspired by natural materials.These panels feature a flush fitting type finish and offer some fantastic benefits such as quick & easy installation, very low maintenance and each panel is 100% waterproof.PVC cladding from the Kerradeco range has a higher impact resistance than normal, making them an excellent choice for commercial premises.Individual Kerradeco boards are 1350mm long, 295mm wide, 9mm thick and a full pack contains 8 panels.",QVOXK11,Kerradeco,https://mbdecor.co.uk/category/kerradeco/
